מילה	יחידה	מקור ההוכחה	רפרנס	הערה
הסתופף בצלו	9	ספריא · נחלת הכלל	Shoshanat HaAmakim on Song of Songs 2:3:1 (Alshich on Five Megillot, Warsaw, 1862 [he])
הצמית	9	ויקינתונים (CC0)	L208680
הסיר את הלוט	9	לפי מילה: ויקינתונים · צורה (CC0) + ויקינתונים · כתיב מלא/חסר (CC0)	הסיר=L208322 הלוט=L207198
האפיל	9	ויקינתונים (CC0)	L206823
החשה	9	ויקינתונים (CC0)	L207665
וירטואוז	9	ויקינתונים (CC0)	L210298
זלזל	9	ויקינתונים (CC0)	L210461
יצא חוצץ	9	ספריא · נחלת הכלל	Ritva on Rosh Hashanah 27b:15 (Chiddushei HaRitva, Konigsberg, 1858. [he])
יצא לשוח	9	ספריא · נחלת הכלל	Beit Elohim, Shaar HaTefilah 14:6 (Warsaw, 1872 [he])
ללא כחל וסרק	9	ויקיטקסט · נחלת הכלל	מרכז הפרשה ביהושע שופטים/פרשה י"א
למשעי	9	ויקינתונים (CC0)	L492047
למפרע	9	ויקינתונים (CC0)	L492045
לפני ולפנים	9	ספריא · נחלת הכלל	Rashi on Shevuot 13b:5:2 (Vilna Edition [he])
לוט בערפל	9	ויקיטקסט · נחלת הכלל	צידה לדרך מפרשות השבוע/פרשת כי תשא
משובב נפש	9	ספריא · נחלת הכלל	Nishmat Chayyim, Fourth Treatise 7:3 (Warsaw, 1876 [he])
מגדנות	9	ספריא · נחלת הכלל	Rashi on Ketubot 73b:9:4 (Vilna Edition [he])
מינות	9	ויקינתונים (CC0)	L213205
נדבך	9	ויקינתונים (CC0)	L79714
נטש	9	ויקינתונים (CC0)	L214457
נקרה	9	ויקינתונים (CC0)	L214984
ספק את כפיו	9	ספריא · נחלת הכלל	Abarbanel on Torah, Numbers 23:13:2 (Torah Commentary of Yitzchak Abarbanel, Warsaw 1862 [he])
סעד את לבו	9	⚠ דרוש מקור	Shem MiShmuel, Vayera 6:4 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Sefer Shem Mishmuel, Piotrkow, 1927-1934 · הטענה הקודמת: ספריא · נחלת הכלל / Shem MiShmuel, Vayera 6:4 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])
עבדקן	9	ויקינתונים (CC0)	L80456
עועים	9	ספריא · נחלת הכלל	Ibn Ezra on Isaiah 19:14:2 (Ibn Ezra on Isaiah, by M. Friedlander; Society of Hebrew Literature, London 1877 [he])
עפר	9	ויקינתונים (CC0)	L67289
פנכה	9	ויקינתונים (CC0)	L80971
צוער	9	ויקינתונים (CC0)	L81257
צור מחצבתו	9	⚠ דרוש מקור	Hegyonot El Ami, Volume I, Yom Kippur 43:8 (Antwerp, 1933-1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Antwerp, 1933-1936 · הטענה הקודמת: ספריא · נחלת הכלל / Hegyonot El Ami, Volume I, Yom Kippur 43:8 (Antwerp, 1933-1936 [he])
קסרקטין	9	ויקינתונים (CC0)	L81694
קרוץ	9	ויקינתונים (CC0)	L218476
רעמה	9	ויקינתונים (CC0)	L82032
רבץ לפתחו	9	לפי מילה: ויקינתונים · צורה (CC0) + ויקיטקסט · נחלת הכלל	רבץ=L218637 לפתחו=מלבי"ם על תהלים קה כ
מרצע	9	ויקינתונים (CC0)	L79560
שרירות לב	9	ספריא · נחלת הכלל	Likutei Moharan 25:4:18 (Likutei Moharan - rabenubook.com [he])
תולדה	9	ויקינתונים (CC0)	L68579
אנקדוטה	9	ויקינתונים (CC0)	L205123
אינהרנטי	9	ויקינתונים (CC0)	L204805
איש מדון	9	ויקינתונים (CC0)	L75419
אשכר	9	ויקינתונים (CC0)	L76086
זבד	9	ויקינתונים (CC0)	L77585
אבנט	9	ויקינתונים (CC0)	L63640
אברך	9	ויקינתונים (CC0)	L228531
אפסר	9	ויקינתונים (CC0)	L75897
אחז את השור בקרניו	9	ספריא · נחלת הכלל	Arukh HaShulchan, Choshen Mishpat 405:8 (Aruch HaShulchan, Choshen Mishpat. Vilna 1923-29 [he])
אריח	9	ויקינתונים (CC0)	L64114
אריס	9	ויקינתונים (CC0)	L205391
אשיות	9	ספריא · נחלת הכלל	Ezra ben Solomon on Song of Songs 2:5:1 (Chamesh Megillot, Warsaw 1875 [he])
בלי משים	9	ספריא · נחלת הכלל	Rav Peninim on Proverbs 21:12:4 (Rav Peninim, Warsaw 1876 [he])
בלתי נלאה	9	ספריא · נחלת הכלל	Torat HaOlah, Part Two 16:4 (Torat HaOlah, based on Prague, 1570 and Lemberg, 1858 editions  [he])
דוברה	9	ויקינתונים (CC0)	L76913
הלין	9	ויקינתונים (CC0)	L208180
השליך יהבו על	9	⚠ דרוש מקור	Ohr HaChammah on Zohar 2:22a:37 (Ohr Hachama, Peremyshl, 1896-1898 [he])	⚠ ההוכחה הוסרה · הקאש מחזיר «שגיאת רשת» לרפרנס הזה · לא רישיון נקי · אומת חי מול ספריא: יש בספריא 1 מהדורה עברית חופשית, והערך אינו מופיע בטקסט שלה · הגרסאות שנמצאו: Ohr Hachama, Peremyshl, 1896-1898 · הטענה הקודמת: ספריא · נחלת הכלל / Ohr HaChammah on Zohar 2:22a:37 (Ohr Hachama, Peremyshl, 1896-1898 [he])
התקשט בנוצות זרים	9	לפי מילה: ויקינתונים · צורה (CC0) + ויקיטקסט · נחלת הכלל	התקשט=L210160 בנוצות=מלבי"ם על תהלים קג ה זרים=L65102
היה בעוכריו	9	ספריא · נחלת הכלל	Metzudat David on Job 32:13:1 (On Your Way [he])
הולך בתלם	9	ספריא · נחלת הכלל	HaKtav VeHaKabalah, Genesis 25:8:1 (HaKtav VeHaKabbalah, Frankfurt 1880 [he])
הדרכה מנוחתו	9	לפי מילה: ויקינתונים · צורה (CC0)	הדרכה=L64799 מנוחתו=L66350
חגוים	9	ספריא · נחלת הכלל	Minchat Shai on Ezekiel 48:19:1 (Minchat Shai [he])
חיל ורעדה	9	ספריא · נחלת הכלל	Metzudat Zion on Psalms 77:11:1 (On Your Way [he])	⟵ אומת חי · המהדורה שכבר צוטטה · אומת חי מול ספריא: «On Your Way» · רישיון Public Domain · אין בשם המהדורה שנה 1929 ואילך · הרצף «חיל ורעדה» נמצא בטקסט הגרסה · הטענה הקודמת: ספריא · נחלת הכלל / Metzudat Zion on Psalms 77:11:1 (On Your Way [he])
חכלילי	9	ויקינתונים (CC0)	L210911
יורד ים	9	ויקינתונים (CC0)	L78248
כלונס	9	ויקינתונים (CC0)	L78416
כחו יפה	9	ספריא · נחלת הכלל	Perush Maharzu on Bereshit Rabbah 50:2:6 (Midrash Rabbah, Vilna, 1878 [he])
לאלתר	9	ספריא · נחלת הכלל	Rashi on Ketubot 12a:2:2 (Vilna Edition [he])
לסרוגין	9	ספריא · נחלת הכלל	Nimukei Yosef on Bava Kamma 19a:1 (Vilna Edition [he])
לבה את היצרים	9	⚠ דרוש מקור	ערך: לבה את היצרים
מכרכם	9	ויקינתונים (CC0)	L213304
משכבר הימים	9	ספריא · נחלת הכלל	Torah Temimah on Lamentations 2:8:1 (Torah Temimah, Vilna, 1904 [he])
מדמנה	9	ויקינתונים (CC0)	L212683
מחמל נפשו	9	ספריא · נחלת הכלל	The Antiquities of the Jews 1:13:1 (Yemei am olam, trans. Kalman Schulman. Vilna, 1886 [he])
נחר	9	ויקינתונים (CC0)	L214403
נוח לבריות	9	ספריא · נחלת הכלל	Rashi on Taanit 16a:17:3 (Vilna Edition [he])
נפך	9	ויקינתונים (CC0)	L79882
סמוך על שלחנו	9	ספריא · נחלת הכלל	Teshuvot haRashba Meyuchas LehaRamban 213:1 (Warsaw 1883 [he])
ערכאה	9	ויקינתונים (CC0)	L80611
עמיל	9	ויקינתונים (CC0)	L216181
שם פעמיו	9	ספריא · נחלת הכלל	The Book of Maccabees I 5:34 (43747 [he])
פזור נפש	9	⚠ דרוש מקור	Shem MiShmuel, Ki Tavo 7:21 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Sefer Shem Mishmuel, Piotrkow, 1927-1934 · הטענה הקודמת: ספריא · נחלת הכלל / Shem MiShmuel, Ki Tavo 7:21 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])
פרדוקס	9	ויקינתונים (CC0)	L67533
פורק על	9	ויקינתונים (CC0)	L216587
צבה	9	ויקינתונים (CC0)	L217449
קבל עם ועדה	9	ויקיטקסט · נחלת הכלל	מושב יעד - סיפורים ואנקדוטות/עליה לקרקע
קרם עור וגידים	9	ויקיטקסט · נחלת הכלל	לאורה של תורה/שמות
קונדסות	9	ויקינתונים (CC0)	L217935
רבבה	9	ויקינתונים (CC0)	L68033
עלתה קרנו	9	⚠ דרוש מקור	קרן
שכיב מרע	9	ספריא · נחלת הכלל	Mishnah Bava Batra 9:6 (Torat Emet 357 [he])
שת לבו	9	ספריא · נחלת הכלל	Alshekh on Torah, Exodus 9:19:2 (Torat Moshe, Warsaw, 1875 [he])
שומה	9	ויקינתונים (CC0)	L82150
תמוכין	9	ספריא · נחלת הכלל	Yesod VeShoresh HaAvodah, Shaar HaKollel 3:40 (Warsaw, 1875 [he])
תער	9	ויקינתונים (CC0)	L82534
ספורדי	9	ויקינתונים (CC0)	L215741
לקוני	9	ויקינתונים (CC0)	L212506
קוהרנטי	9	ויקינתונים (CC0)	L217835
לטנטי	9	ויקינתונים (CC0)	L212396
אמפירי	9	ויקינתונים (CC0)	L205023
אסקפה נדרסת	9	⚠ דרוש מקור	ערך: אסקפה נדרסת
עינים טרוטות	9	ספריא · נחלת הכלל	Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Tet 52 (Sefer HeArukh, Lublin 1883 [he])
חדל אישים	9	ספריא · נחלת הכלל	Teshuvot HaRosh 2:14:14 (She'elot u'Teshuvot haRosh, Vilna, 1881 [he])
חזות קשה	9	ספריא · נחלת הכלל	Kuntres Peleitat Sefarim, Letter Chet 17:1 (Podgorze, 1905 (Wikisource edition) [he])
חזון נפרץ	9	ספריא · נחלת הכלל	Metzudat David on I Samuel 3:1:3 (On Your Way [he])
כצנינים בעיניו	9	ויקיטקסט · נחלת הכלל	על הדרך
שבעה מונים	9	ספריא · נחלת הכלל	Shulchan Arukh, Yoreh De'ah 375:4 (Ashlei Ravrevei: Shulchan Aruch Yoreh Deah, Lemberg, 1888 [he])
אחת דתו	9	ספריא · נחלת הכלל	Second Version of Ibn Ezra on Esther 4:11:2 (Ibn Ezra's Commentary on the Book of Esther, London, 1850. [he])
בהן צדק	9	ספריא · נחלת הכלל	Otzar Midrashim, Sefer Yetzirah 4:9 (Otzar Midrashim, New York, 1915 [he])
אכזב	9	ויקינתונים (CC0)	L204905
חלום באספמיא	9	ספריא · נחלת הכלל	Sod Yesharim, The Eighth Day of Pesach 24:8 (Sod Yesharim, Warsaw 1902-1908 [he])
בלאט	9	ספריא · נחלת הכלל	Metzudat David on Judges 4:21:2 (On Your Way [he])
חריט	9	ויקינתונים (CC0)	L77944
ענבל	9	ויקינתונים (CC0)	L67271
קוף המחט	9	ספריא · A dictionary of the Talmud, London, 1927 (Public Domain)	A Dictionary of the Talmud, חֲרִיר
שבשבת	9	ויקינתונים (CC0)	L82107
עלי	9	ויקינתונים (CC0)	L216085
קת	9	ויקינתונים (CC0)	L81862
טפח	9	ויקינתונים (CC0)	L211485
דיה	9	ויקינתונים (CC0)	L64679
זרזיר	9	ויקינתונים (CC0)	L65104
עלה בקנה אחד	9	ספריא · נחלת הכלל	Or HaChaim on Numbers 18:3:15 (Vocalized Edition [he])
גילדה	9	ויקינתונים (CC0)	L76620
מנשר	9	ויקינתונים (CC0)	L79300
גלימה	9	ויקינתונים (CC0)	L76673
בית נכות	9	ספריא · נחלת הכלל	Toratan shel Rishonim, Title Page 1 (Toratan shel Rishonim, Frankfurt am Main, 1881 [he])
מוך	9	ויקינתונים (CC0)	L78868
דפתר	9	ויקינתונים (CC0)	L77095
אמרה	9	ויקינתונים (CC0)	L75575
זולתן	9	ספריא · נחלת הכלל	Ezra ben Solomon on Song of Songs 2:2:2 (Chamesh Megillot, Warsaw 1875 [he])
סנורים	9	ספריא · נחלת הכלל	Machberet Menachem, Letter Samekh 40:1 (Mahberet Menahem, London, 1854. [he])
עוית	9	ויקינתונים (CC0)	L80493
חכירה	9	ויקינתונים (CC0)	L210909
קולן	9	ויקינתונים (CC0)	L67797
מלקחים	9	ספריא · נחלת הכלל	Rashi on Exodus 35:14:1 (On Your Way [he])	⟵ הוחלף למהדורה חופשית · אומת חי מול ספריא: «On Your Way» · רישיון Public Domain · אין בשם המהדורה שנה 1929 ואילך · הרצף «מלקחים» נמצא בטקסט הגרסה · הטענה הקודמת: ספריא · נחלת הכלל / Rashi on Exodus 35:14:1 (Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann, 1929-1934 [he])
רכב	9	ויקינתונים (CC0)	L218939
תיתורה	9	⚠ דרוש מקור	ערך: תיתורה
כלים שלובים	9	ויקיטקסט · נחלת הכלל	ערך: כלים שלובים
ידו על התחתונה	9	ספריא · נחלת הכלל	Mishnah Bava Metzia 6:2 (Torat Emet 357 [he])
מאין כמוהו	9	ספריא · נחלת הכלל	Metzudat David on Jeremiah 30:7:2 (On Your Way [he])
סדקית	9	ויקינתונים (CC0)	L79988
על קצה המזלג	9	⚠ דרוש מקור	ערך: על קצה המזלג
החזיר עטרה לישנה	9	לפי מילה: ויקינתונים · צורה (CC0) + ויקינתונים · כתיב מלא/חסר (CC0)	החזיר=L207609 עטרה=L216036 לישנה=L212520
אין עליו עוררין	9	ספריא · נחלת הכלל	Ran on Ketubot 11a:8 (Vilna Edition [he])
סיח	9	ויקינתונים (CC0)	L215455
אותיות קדוש לבנה	9	⚠ דרוש מקור	Ben Yehoyada on Bava Batra 75b:2 (Senlake edition 2019 based on Ben Yehoyada, Jerusalem, 1897 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 2019 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Senlake edition 2019 based on Ben Yehoyada, Jerusalem, 1897 · הטענה הקודמת: ספריא · נחלת הכלל / Ben Yehoyada on Bava Batra 75b:2 (Senlake edition 2019 based on Ben Yehoyada, Jerusalem, 1897 [he])
מרבק	9	ספריא · נחלת הכלל	Malbim Beur Hamilot on Jeremiah 46:21:1 (On Your Way [he])
התעתד	9	ויקינתונים (CC0)	L209988
בן דמותו	9	ספריא · נחלת הכלל	Tzror HaMor on Torah, Genesis 8:9:3 (Tzeror Hamor, Warsaw, 1879 [he])
לבלר	9	ויקינתונים (CC0)	L78561
שריג	9	ויקינתונים (CC0)	L219863
סמדר	9	ויקינתונים (CC0)	L80264
חנט	9	ויקינתונים (CC0)	L211030
אל נכון	9	ויקינתונים (CC0)	L214634
אסדה	9	ויקינתונים (CC0)	L75779
עד הלום	9	ספריא · נחלת הכלל	Perush Maharzu on Ruth Rabbah 5:6:2 (Midrash Rabbah, Vilna, 1878 [he])
אנה ואנה	9	ספריא · נחלת הכלל	Minchat Shai on II Kings 5:25:2 (Minchat Shai [he])
ארכוף	9	ויקינתונים (CC0)	L76044
יש דברים בגו	9	⚠ דרוש מקור	Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 17:100 (Derashot El Ami, Jerusalem 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derashot El Ami, Jerusalem 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 17:100 (Derashot El Ami, Jerusalem 1936 [he])
ברסקי	9	ויקינתונים (CC0)	L205638
אזוטרי	9	ויקינתונים (CC0)	L204619
אפילוג	9	ויקינתונים (CC0)	L75881
פרולוג	9	ויקינתונים (CC0)	L81087
הדוניזם	9	ויקינתונים (CC0)	L64792
ארכיפלג	9	ויקינתונים (CC0)	L64117
ארכאי	9	ויקינתונים (CC0)	L205399
קתדרה	9	ויקינתונים (CC0)	L81863
פלצור	9	ויקינתונים (CC0)	L80937
תתרן	9	ויקינתונים (CC0)	L220468
אימום	9	ספריא · נחלת הכלל	German Commentary on Mishnah Kelim 26:4:19 (6811 [en])
אבן משחזת	9	ויקינתונים (CC0)	L63639
בלית בררה	9	⚠ דרוש מקור	ערך: בלית בררה
בלשנות	9	ויקינתונים (CC0)	L64306
דקדקן	9	ויקינתונים (CC0)	L206732
חזר לסורו	9	ספריא · נחלת הכלל	Tosafot Rabbi Akiva Eiger on Mishnah Nedarim 9:3:3 (Vilna, 1908-1909 [he])
חרף את נפשו	9	ספריא · נחלת הכלל	The War of the Jews 1:17:6 (The Jewish Wars, trans. Y.N. Simhoni, Warsaw, 1923 [he])
לרועץ	9	⚠ דרוש מקור	Hegyonot El Ami, Volume I, Yom Kippur 36:12 (Antwerp, 1933-1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Antwerp, 1933-1936 · הטענה הקודמת: ספריא · נחלת הכלל / Hegyonot El Ami, Volume I, Yom Kippur 36:12 (Antwerp, 1933-1936 [he])
מלקוש	9	ויקינתונים (CC0)	L213391
מפליא מכותיו	9	לפי מילה: ויקינתונים · צורה (CC0) + ויקינתונים · כתיב מלא/חסר (CC0)	מפליא=L208536 מכותיו=L207155
נבול	9	ויקינתונים (CC0)	L214083
נשבר מטה לחמו	9	⚠ דרוש מקור	מטה לחם
פלבל	9	ויקיטקסט · נחלת הכלל	פרוזה (ביאליק)/ספיח — "ואני מפלבל בעיני"
צרות עין	9	ספריא · נחלת הכלל	Etz Yosef on Devarim Rabbah 6:8:3 (Midrash Rabbah with Etz Yosef, Warsaw, 1867 [he])
קו פרשת המים	9	ספריא · נחלת הכלל	Rashi on Chullin 141a:14:2 (Vilna Edition [he])
קולר	9	ויקינתונים (CC0)	L81492
שטח תחנוניו	9	לפי מילה: ויקינתונים · צורה (CC0)	שטח=L219438 תחנוניו=L68612
שנוי במחלקת	9	ספריא · נחלת הכלל	Kisse Rahamim on Tractate Soferim 3:13:6 (Kisse Rahamim, Livorno, 1803 [he])
שנס	9	ויקינתונים (CC0)	L219564
שנע	9	ויקינתונים (CC0)	L219565
תחם	9	ויקינתונים (CC0)	L220133
הלשין	9	ויקינתונים (CC0)	L208194
סאה	10	ויקינתונים (CC0)	L79959
חלמיש	10	ויקינתונים (CC0)	L65290
גזבר	10	ויקינתונים (CC0)	L64480
ולד	10	ויקינתונים (CC0)	L210308
נזר	10	ויקינתונים (CC0)	L79780
דביר	10	ויקינתונים (CC0)	L489952
קמאי	10	ויקינתונים (CC0)	L218313
מלוא חפניו	10	ספריא · נחלת הכלל	Yachin on Mishnah Yoma 4:38:1 (Mishnah, ed. Romm, Vilna 1913 [he])
ראם	10	ויקינתונים (CC0)	L68016
חלד	10	ויקינתונים (CC0)	L65278
הלך סחור סחור	10	ספריא · נחלת הכלל	Targum Jonathan on Ezekiel 41:10 (Mikraot Gedolot [he])
אין בו מתם	10	ספריא · נחלת הכלל	Ibn Ezra on Isaiah 1:6:2 (Ibn Ezra on Isaiah, by M. Friedlander; Society of Hebrew Literature, London 1877 [he])
על לא עול בכפו	10	⚠ דרוש מקור	Ben Yehoyada on Avodah Zarah 18a:2 (Senlake edition 2019 based on Ben Yehoyada, Jerusalem, 1897 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 2019 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Senlake edition 2019 based on Ben Yehoyada, Jerusalem, 1897 · הטענה הקודמת: ספריא · נחלת הכלל / Ben Yehoyada on Avodah Zarah 18a:2 (Senlake edition 2019 based on Ben Yehoyada, Jerusalem, 1897 [he])
כחמר ביד היוצר	10	ספריא · נחלת הכלל	Machberet Menachem, Letter Tzadi 58:3 (Mahberet Menahem, London, 1854. [he])
עד חרמה	10	ספריא · נחלת הכלל	Targum Jonathan on Deuteronomy 1:44 (Targum Jonathan on Deuteronomy [he])
נול	10	ויקינתונים (CC0)	L79753
לג	10	ויקינתונים (CC0)	L1457751
רעלה	10	ויקינתונים (CC0)	L82030
מטלל	10	ספריא · נחלת הכלל	Sefer HeArukh, Letter Tet 84 (Sefer HeArukh, Lublin 1883 [he])	⟵ אומת חי · המהדורה שכבר צוטטה · אומת חי מול ספריא: «Sefer HeArukh, Lublin 1883» · רישיון Public Domain · אין בשם המהדורה שנה 1929 ואילך · הרצף «מטלל» נמצא בטקסט הגרסה · הטענה הקודמת: ספריא · נחלת הכלל / Sefer HeArukh, Letter Tet 84 (Sefer HeArukh, Lublin 1883 [he])
הלה	10	ויקינתונים (CC0)	L489991
תבן	10	ויקינתונים (CC0)	L219965
סח	10	ויקינתונים · צורה (CC0)	L207281
חזיון	10	ויקינתונים (CC0)	L210794
אם הדרך	10	ויקינתונים (CC0)	L75515
מבוי סתום	10	ספריא · נחלת הכלל	Rif Eruvin 3a:3 (Vilna Edition [he])
אות ומופת	10	⚠ דרוש מקור	Mishnat Rabbi Eliezer 6:20 (New York, 1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: New York, 1934 · הטענה הקודמת: ספריא · נחלת הכלל / Mishnat Rabbi Eliezer 6:20 (New York, 1934 [he])
קלשון	10	ויקינתונים (CC0)	L218309
מזמרה	10	ויקינתונים (CC0)	L78935
נוטריקון	10	ויקינתונים (CC0)	L79739
אתון	10	ויקינתונים (CC0)	L64147
ברקאי	10	ויקינתונים (CC0)	L76463
סביל	10	ויקינתונים (CC0)	L215142
הקש	10	ויקינתונים (CC0)	L77436
סריס	10	ויקינתונים (CC0)	L80443
נסתם הגולל	10	ספריא · נחלת הכלל	Nimukei Yosef on Moed Katan 18a:8 (Vilna Edition [he])
הלך רכיל	10	ספריא · נחלת הכלל	Rashi on Ketubot 45b:12:3 (Vilna Edition [he])
שיג ושיח	10	ויקיטקסט · נחלת הכלל	החלטת בית המשפט המחוזי ירושלים ת"פ 67104-01-20 - 29 יוני 2023
נפסד	10	ויקינתונים (CC0)	L214868
כמר	10	ויקינתונים (CC0)	L65709
ענבר	10	ויקינתונים (CC0)	L67272
אזוב	10	ויקינתונים (CC0)	L63832
ערש דוי	10	ספריא · נחלת הכלל	Torah Temimah on Psalms 41:4:1 (On Your Way [he])
כסס	10	ויקינתונים (CC0)	L212165
נגלה אבן מעל לבו	10	ספריא · נחלת הכלל	Maggid Devarav leYaakov 99:2 (Maggid Devarav leYa'akov, Koretz, 1781 [he])
בוקק	10	ויקינתונים (CC0)	L205616
ידעוני	10	ויקינתונים (CC0)	L211735
זלות	10	ספריא · נחלת הכלל	Radak on Psalms 12:9:2 (13210 [he])
הכצעקתה	10	ויקינתונים (CC0)	L492226
גזרה שוה	10	⚠ דרוש מקור	Beur Reuven on Bava Kamma 5a:16 (Beur Reuven, New York 1955 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1955 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Beur Reuven, New York 1955 · הטענה הקודמת: ספריא · נחלת הכלל / Beur Reuven on Bava Kamma 5a:16 (Beur Reuven, New York 1955 [he])
נמנו וגמרו	10	ספריא · נחלת הכלל	Etz Yosef on Kohelet Rabbah 9:17:1:2 (Midrash Rabbah, with Etz Yosef, Warsaw, 1867 [he])
כרה אזנו	10	לפי מילה: ויקינתונים · צורה (CC0)	כרה=L212200 אזנו=L204728
לעג לרש	10	ספריא · נחלת הכלל	Beur HaGra on Shulchan Arukh, Yoreh De'ah 368:2 (Ashlei Ravrevei: Shulchan Aruch Yoreh Deah, Lemberg, 1888 [he])
מסית ומדיח	10	ספריא · נחלת הכלל	Tov haLevanon, Seventh Treatise on Repentance 9:37 (Chovat Halevavot, Warsaw 1875 [he])
אצבעון	10	ויקינתונים (CC0)	L64078
מרבץ	10	ויקינתונים (CC0)	L213795
כפח	10	ספריא · נחלת הכלל	Mishnah Menachot 5:9 (Torat Emet 357 [he])
חישור	10	ויקינתונים (CC0)	L210898
דיותה	10	ויקינתונים (CC0)	L64687
הפיס דעתו	10	ספריא · נחלת הכלל	Alshekh on Torah, Deuteronomy 31:22:1 (Torat Moshe, Warsaw, 1875 [he])
חרץ לשון	10	ספריא · נחלת הכלל	Midrash Sekhel Tov, Shemot 11:7:1 (Sechel Tob, Berlin 1900-1901 [he])
לא שזפתו עין	10	ספריא · נחלת הכלל	Ibn Ezra on Song of Songs 1:6:2 (Ibn Ezra's commentary on the Canticles [he])
איפה ואיפה	10	ספריא · נחלת הכלל	Otzar Midrashim, Sefer Tagin ('Crowns') 20:68 (Otzar Midrashim, New York, 1915 [he])
בכי תמרורים	10	ויקינתונים (CC0)	L76332
בערה חמתו	10	ספריא · נחלת הכלל	Torah Temimah on Esther 1:12:2 (Torah Temimah, Vilna, 1904 [he])
הצר צעדיו	10	לפי מילה: ויקינתונים · צורה (CC0)	הצר=L208693 צעדיו=L67704
הלך עמו בקרי	10	ספריא · נחלת הכלל	Ya'arot Devash II 6:35 (1293 [he])
בראש חוצות	10	ספריא · נחלת הכלל	Tzidkat HaTzadik 45:1 (Tzidkat HaTzadick, Lublin, 1913 [he])
על מי מנוחות	10	ספריא · נחלת הכלל	Metzudat Zion on II Chronicles 32:22:1 (On Your Way [he])
עקב בצד אגודל	10	ספריא · נחלת הכלל	Mevo HaShearim 10:16 (Hakhsharat haAkhrakhim, 16. Ring. 11-432 [he])
על כרעי תרנגולת	10	⚠ דרוש מקור	על כרעי תרנגלת
קנה (לו) שביתה	10	ספריא · נחלת הכלל	Penei Moshe on Jerusalem Talmud Eruvin 4:1:5:1 (1536 [he])
ארכה לו השעה	10	ספריא · נחלת הכלל	Siddur Ashkenaz, Festivals, Chanukah, Service for Lighting Chanukah Candles, Maoz Tzur 28 (Daat Siddur Ashkenaz [he])
בהנף יד	10	לפי מילה: ויקיטקסט · נחלת הכלל + ויקינתונים · צורה (CC0)	בהנף=וילהלם טל (ביאליק)/עלילה שלישית/מחזה שלישי יד=L65524
בצוק העתים	10	ספריא · נחלת הכלל	Avi Ezer, Genesis 27:46:1 (Avi Ezer [he])
בשפה רפה	10	ספריא · נחלת הכלל	Maggid Mishneh on Mishneh Torah, Fasts 5:11:1 (ToratEmet [he])
בור סוד (שאינו מאבד טפה)	10	ספריא · נחלת הכלל	Midrash Shmuel on Avot 2:8:18 (Midrash Shmuel, Warsaw, 1876 [he])
גילה את אזנו	10	ספריא · נחלת הכלל	Teshuvot HaRadbaz Volume 1 293:2 (Teshuvot HaRadbaz, Warsaw 1882 [he])
